time_seconds,time,speed,throttle,brake,steer,heart_rate,breathing_rate,GSR
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1939,0:32:19,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.01,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,67.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,66.0,20.799999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,65.0,20.600000381469727,0
1940,0:32:20,0.00,0.62,0.62,0.00,65.0,20.600000381469727,0
1940,0:32:20,0.00,0.62,0.62,0.00,66.0,20.299999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,63.0,20.299999237060547,0
1940,0:32:20,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1941,0:32:21,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1941,0:32:21,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1941,0:32:21,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1942,0:32:22,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1942,0:32:22,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1942,0:32:22,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1942,0:32:22,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1943,0:32:23,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1943,0:32:23,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1943,0:32:23,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1944,0:32:24,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1944,0:32:24,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1944,0:32:24,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1944,0:32:24,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1945,0:32:25,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1945,0:32:25,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1945,0:32:25,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1945,0:32:25,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1945,0:32:25,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,61.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1946,0:32:26,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,64.0,20.100000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1947,0:32:27,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,62.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1948,0:32:28,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,60.0,19.600000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1949,0:32:29,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
1950,0:32:30,0.00,0.62,0.62,0.00,61.0,19.100000381469727,0
