time_seconds,time,speed
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
86,0:01:26,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
87,0:01:27,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
88,0:01:28,0
89,0:01:29,0
89,0:01:29,0
89,0:01:29,0
89,0:01:29,0
89,0:01:29,0
89,0:01:29,0
89,0:01:29,0
89,0:01:29,0
89,0:01:29,0
