time_seconds,time,speed
1798,0:29:58,0
1798,0:29:58,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1799,0:29:59,0
1800,0:30:00,0
1800,0:30:00,0
1800,0:30:00,0
1801,0:30:01,0
1801,0:30:01,0
1801,0:30:01,0
1802,0:30:02,0
1802,0:30:02,0
1802,0:30:02,0
1802,0:30:02,0
1803,0:30:03,0
1803,0:30:03,0
1803,0:30:03,0
1804,0:30:04,0
1804,0:30:04,0
1804,0:30:04,0
1804,0:30:04,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1805,0:30:05,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1806,0:30:06,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1807,0:30:07,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1808,0:30:08,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,0
1809,0:30:09,1
1809,0:30:09,1
1809,0:30:09,1
1809,0:30:09,1
1809,0:30:09,2
1809,0:30:09,2
1809,0:30:09,2
1809,0:30:09,3
1809,0:30:09,3
1809,0:30:09,3
1809,0:30:09,3
1809,0:30:09,3
1809,0:30:09,4
1809,0:30:09,4
1809,0:30:09,4
1809,0:30:09,4
1809,0:30:09,5
1809,0:30:09,5
1809,0:30:09,5
1809,0:30:09,5
1809,0:30:09,6
1809,0:30:09,6
1810,0:30:10,6
1810,0:30:10,7
1810,0:30:10,7
1810,0:30:10,7
1810,0:30:10,7
1810,0:30:10,7
1810,0:30:10,8
1810,0:30:10,8
1810,0:30:10,8
1810,0:30:10,8
1810,0:30:10,9
1810,0:30:10,9
1810,0:30:10,9
1810,0:30:10,10
1810,0:30:10,10
1810,0:30:10,10
1810,0:30:10,11
1810,0:30:10,11
1810,0:30:10,11
1810,0:30:10,11
1810,0:30:10,12
1810,0:30:10,12
1810,0:30:10,13
1810,0:30:10,13
1810,0:30:10,13
1810,0:30:10,14
1810,0:30:10,14
1810,0:30:10,14
1810,0:30:10,15
1810,0:30:10,15
1810,0:30:10,15
1810,0:30:10,15
1810,0:30:10,16
1810,0:30:10,16
1811,0:30:11,16
1811,0:30:11,17
1811,0:30:11,17
1811,0:30:11,17
1811,0:30:11,17
1811,0:30:11,18
1811,0:30:11,18
1811,0:30:11,18
1811,0:30:11,18
1811,0:30:11,18
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,19
1811,0:30:11,20
1811,0:30:11,20
1811,0:30:11,20
1811,0:30:11,21
1811,0:30:11,21
1811,0:30:11,21
1811,0:30:11,22
1811,0:30:11,22
1811,0:30:11,22
1811,0:30:11,22
1811,0:30:11,23
1811,0:30:11,23
1812,0:30:12,23
1812,0:30:12,23
1812,0:30:12,23
1812,0:30:12,24
1812,0:30:12,24
1812,0:30:12,24
1812,0:30:12,24
1812,0:30:12,24
1812,0:30:12,25
1812,0:30:12,25
1812,0:30:12,25
1812,0:30:12,25
1812,0:30:12,25
1812,0:30:12,26
1812,0:30:12,26
1812,0:30:12,26
1812,0:30:12,26
1812,0:30:12,26
1812,0:30:12,27
1812,0:30:12,27
1812,0:30:12,27
1812,0:30:12,28
1812,0:30:12,28
1812,0:30:12,28
1812,0:30:12,28
1812,0:30:12,28
1812,0:30:12,28
1812,0:30:12,28
1812,0:30:12,29
1812,0:30:12,29
1812,0:30:12,29
1812,0:30:12,29
1812,0:30:12,29
1812,0:30:12,30
1813,0:30:13,30
1813,0:30:13,30
1813,0:30:13,30
1813,0:30:13,30
1813,0:30:13,31
1813,0:30:13,31
1813,0:30:13,31
1813,0:30:13,31
1813,0:30:13,31
1813,0:30:13,32
1813,0:30:13,32
1813,0:30:13,32
1813,0:30:13,32
1813,0:30:13,32
1813,0:30:13,33
1813,0:30:13,33
1813,0:30:13,33
1813,0:30:13,33
1813,0:30:13,33
1813,0:30:13,33
1813,0:30:13,33
1813,0:30:13,34
1813,0:30:13,34
1813,0:30:13,34
1813,0:30:13,34
1813,0:30:13,35
1813,0:30:13,35
1813,0:30:13,35
1813,0:30:13,35
1813,0:30:13,35
1813,0:30:13,35
1813,0:30:13,36
1814,0:30:14,36
1814,0:30:14,36
1814,0:30:14,36
1814,0:30:14,36
1814,0:30:14,36
1814,0:30:14,36
1814,0:30:14,37
1814,0:30:14,37
1814,0:30:14,37
1814,0:30:14,37
1814,0:30:14,37
1814,0:30:14,37
1814,0:30:14,38
1814,0:30:14,38
1814,0:30:14,38
1814,0:30:14,38
1814,0:30:14,38
1814,0:30:14,38
1814,0:30:14,38
1814,0:30:14,39
1814,0:30:14,39
1814,0:30:14,39
1814,0:30:14,39
1814,0:30:14,39
1814,0:30:14,39
1814,0:30:14,39
1814,0:30:14,40
1814,0:30:14,40
1814,0:30:14,40
1814,0:30:14,40
1814,0:30:14,40
1814,0:30:14,40
1815,0:30:15,41
1815,0:30:15,41
1815,0:30:15,41
1815,0:30:15,41
1815,0:30:15,41
1815,0:30:15,41
1815,0:30:15,41
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,43
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,42
1815,0:30:15,42
1816,0:30:16,42
1816,0:30:16,41
1816,0:30:16,41
1816,0:30:16,41
1816,0:30:16,41
1816,0:30:16,41
1816,0:30:16,41
1816,0:30:16,41
1816,0:30:16,40
1816,0:30:16,40
1816,0:30:16,40
1816,0:30:16,40
1816,0:30:16,40
1816,0:30:16,40
1816,0:30:16,39
1816,0:30:16,39
1816,0:30:16,39
1816,0:30:16,39
1816,0:30:16,39
1816,0:30:16,39
1816,0:30:16,38
1816,0:30:16,38
1816,0:30:16,38
1816,0:30:16,38
1816,0:30:16,38
1816,0:30:16,38
1816,0:30:16,38
1816,0:30:16,37
1816,0:30:16,37
1816,0:30:16,37
1816,0:30:16,37
1816,0:30:16,37
1816,0:30:16,37
1816,0:30:16,36
1817,0:30:17,36
1817,0:30:17,36
1817,0:30:17,36
1817,0:30:17,36
1817,0:30:17,35
1817,0:30:17,35
1817,0:30:17,35
1817,0:30:17,35
1817,0:30:17,35
1817,0:30:17,35
1817,0:30:17,35
1817,0:30:17,34
1817,0:30:17,34
1817,0:30:17,34
1817,0:30:17,34
1817,0:30:17,34
1817,0:30:17,33
1817,0:30:17,33
1817,0:30:17,33
1817,0:30:17,33
1817,0:30:17,33
1817,0:30:17,32
1817,0:30:17,32
1817,0:30:17,32
1817,0:30:17,32
1817,0:30:17,32
1817,0:30:17,31
1817,0:30:17,31
1817,0:30:17,31
1817,0:30:17,31
1817,0:30:17,31
1817,0:30:17,30
1817,0:30:17,30
1818,0:30:18,30
1818,0:30:18,29
1818,0:30:18,29
1818,0:30:18,29
1818,0:30:18,29
1818,0:30:18,29
1818,0:30:18,29
1818,0:30:18,29
1818,0:30:18,29
1818,0:30:18,28
1818,0:30:18,28
1818,0:30:18,28
1818,0:30:18,27
1818,0:30:18,27
1818,0:30:18,27
1818,0:30:18,26
1818,0:30:18,26
1818,0:30:18,26
1818,0:30:18,26
1818,0:30:18,26
1818,0:30:18,25
1818,0:30:18,25
1818,0:30:18,25
1818,0:30:18,25
1818,0:30:18,24
1818,0:30:18,24
1818,0:30:18,24
1818,0:30:18,22
1818,0:30:18,19
1818,0:30:18,19
1818,0:30:18,17
1818,0:30:18,17
1818,0:30:18,14
1818,0:30:18,12
1818,0:30:18,12
1818,0:30:18,10
1819,0:30:19,10
1819,0:30:19,7
1819,0:30:19,4
1819,0:30:19,4
1819,0:30:19,1
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1819,0:30:19,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1820,0:30:20,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1821,0:30:21,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1822,0:30:22,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1823,0:30:23,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1824,0:30:24,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1825,0:30:25,0
1826,0:30:26,0
1826,0:30:26,0
1826,0:30:26,0
1826,0:30:26,0
1826,0:30:26,0
1826,0:30:26,1
1826,0:30:26,1
1826,0:30:26,1
1826,0:30:26,1
1826,0:30:26,1
1826,0:30:26,1
1826,0:30:26,1
1826,0:30:26,1
1826,0:30:26,2
1826,0:30:26,2
1826,0:30:26,2
1826,0:30:26,2
1826,0:30:26,2
1826,0:30:26,2
1826,0:30:26,2
1826,0:30:26,3
1826,0:30:26,3
1826,0:30:26,3
1826,0:30:26,3
1826,0:30:26,3
1826,0:30:26,3
1826,0:30:26,3
1826,0:30:26,4
1826,0:30:26,4
1826,0:30:26,4
1826,0:30:26,4
1826,0:30:26,4
1827,0:30:27,4
1827,0:30:27,4
1827,0:30:27,4
1827,0:30:27,5
1827,0:30:27,5
1827,0:30:27,5
1827,0:30:27,5
1827,0:30:27,5
1827,0:30:27,5
1827,0:30:27,5
1827,0:30:27,6
1827,0:30:27,6
1827,0:30:27,6
1827,0:30:27,6
1827,0:30:27,6
1827,0:30:27,6
1827,0:30:27,6
1827,0:30:27,6
1827,0:30:27,6
1827,0:30:27,7
1827,0:30:27,7
1827,0:30:27,7
1827,0:30:27,7
1827,0:30:27,7
1827,0:30:27,7
1827,0:30:27,8
1827,0:30:27,8
1827,0:30:27,8
1827,0:30:27,8
1827,0:30:27,8
1827,0:30:27,8
1827,0:30:27,8
1827,0:30:27,8
1827,0:30:27,8
1828,0:30:28,9
1828,0:30:28,9
1828,0:30:28,9
1828,0:30:28,9
1828,0:30:28,9
1828,0:30:28,9
1828,0:30:28,9
1828,0:30:28,9
1828,0:30:28,10
1828,0:30:28,10
1828,0:30:28,10
1828,0:30:28,10
1828,0:30:28,10
1828,0:30:28,10
1828,0:30:28,10
1828,0:30:28,10
1828,0:30:28,10
1828,0:30:28,11
1828,0:30:28,11
1828,0:30:28,11
1828,0:30:28,11
1828,0:30:28,11
1828,0:30:28,11
1828,0:30:28,11
1828,0:30:28,11
1828,0:30:28,11
1828,0:30:28,12
1828,0:30:28,12
1828,0:30:28,12
1828,0:30:28,12
1828,0:30:28,12
1828,0:30:28,12
1828,0:30:28,12
1828,0:30:28,12
1828,0:30:28,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,13
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,14
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,15
1829,0:30:29,16
1829,0:30:29,16
1829,0:30:29,16
1829,0:30:29,16
1830,0:30:30,16
1830,0:30:30,16
1830,0:30:30,16
1830,0:30:30,16
1830,0:30:30,16
1830,0:30:30,16
1830,0:30:30,16
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1830,0:30:30,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,17
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1831,0:30:31,16
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,15
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1832,0:30:32,14
1833,0:30:33,14
1833,0:30:33,14
1833,0:30:33,14
1833,0:30:33,14
1833,0:30:33,14
1833,0:30:33,14
1833,0:30:33,14
1833,0:30:33,14
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
1833,0:30:33,13
