time_seconds,time,speed
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2432,0:40:32,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2433,0:40:33,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2434,0:40:34,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2435,0:40:35,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2436,0:40:36,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2437,0:40:37,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2438,0:40:38,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2439,0:40:39,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2440,0:40:40,0
2441,0:40:41,0
2441,0:40:41,0
2441,0:40:41,0
2441,0:40:41,0
2441,0:40:41,0
2441,0:40:41,0
2441,0:40:41,0
2441,0:40:41,0
2441,0:40:41,1
2441,0:40:41,1
2441,0:40:41,1
2441,0:40:41,1
2441,0:40:41,1
2441,0:40:41,1
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,1
2441,0:40:41,1
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2441,0:40:41,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,2
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2442,0:40:42,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,3
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,4
2443,0:40:43,5
2443,0:40:43,5
2443,0:40:43,5
2443,0:40:43,5
2443,0:40:43,5
2443,0:40:43,5
2443,0:40:43,5
2443,0:40:43,5
2443,0:40:43,6
2443,0:40:43,6
2443,0:40:43,6
2443,0:40:43,6
2443,0:40:43,6
2443,0:40:43,7
2443,0:40:43,7
2443,0:40:43,7
2443,0:40:43,7
2443,0:40:43,7
2443,0:40:43,7
2443,0:40:43,7
2443,0:40:43,7
2443,0:40:43,7
2443,0:40:43,8
2443,0:40:43,8
2443,0:40:43,8
2443,0:40:43,8
2443,0:40:43,8
2443,0:40:43,9
2443,0:40:43,9
2443,0:40:43,9
2444,0:40:44,9
2444,0:40:44,9
2444,0:40:44,9
2444,0:40:44,9
2444,0:40:44,9
2444,0:40:44,10
2444,0:40:44,10
2444,0:40:44,10
2444,0:40:44,10
2444,0:40:44,10
2444,0:40:44,10
2444,0:40:44,11
2444,0:40:44,11
2444,0:40:44,11
2444,0:40:44,11
2444,0:40:44,11
2444,0:40:44,11
2444,0:40:44,12
2444,0:40:44,12
2444,0:40:44,12
2444,0:40:44,12
2444,0:40:44,12
2444,0:40:44,13
2444,0:40:44,13
2444,0:40:44,13
2444,0:40:44,13
2444,0:40:44,13
2444,0:40:44,14
2444,0:40:44,14
2444,0:40:44,14
2444,0:40:44,14
2444,0:40:44,14
2444,0:40:44,14
2444,0:40:44,14
2444,0:40:44,14
2444,0:40:44,14
2444,0:40:44,15
2444,0:40:44,15
2444,0:40:44,15
2444,0:40:44,15
2444,0:40:44,15
2444,0:40:44,15
2444,0:40:44,16
2444,0:40:44,16
2444,0:40:44,16
2444,0:40:44,16
2444,0:40:44,16
2444,0:40:44,16
2444,0:40:44,16
2444,0:40:44,16
2444,0:40:44,17
2444,0:40:44,17
2444,0:40:44,17
2444,0:40:44,17
2444,0:40:44,17
2444,0:40:44,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,17
2445,0:40:45,16
2445,0:40:45,16
2445,0:40:45,16
2445,0:40:45,16
2445,0:40:45,16
2445,0:40:45,16
2445,0:40:45,16
2445,0:40:45,16
2445,0:40:45,16
2445,0:40:45,15
2445,0:40:45,15
2445,0:40:45,15
2445,0:40:45,15
2445,0:40:45,15
2445,0:40:45,15
2445,0:40:45,14
2445,0:40:45,14
2445,0:40:45,14
2446,0:40:46,14
2446,0:40:46,14
2446,0:40:46,14
2446,0:40:46,14
2446,0:40:46,14
2446,0:40:46,13
2446,0:40:46,13
2446,0:40:46,13
2446,0:40:46,13
2446,0:40:46,13
2446,0:40:46,13
2446,0:40:46,13
2446,0:40:46,13
2446,0:40:46,13
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,12
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,11
2446,0:40:46,10
2446,0:40:46,10
2446,0:40:46,10
2446,0:40:46,10
2446,0:40:46,10
2446,0:40:46,10
2446,0:40:46,10
2446,0:40:46,10
2446,0:40:46,9
2446,0:40:46,9
2446,0:40:46,9
2446,0:40:46,9
2446,0:40:46,9
2446,0:40:46,9
2446,0:40:46,9
2446,0:40:46,9
2446,0:40:46,9
2446,0:40:46,8
2446,0:40:46,8
2446,0:40:46,8
2447,0:40:47,8
2447,0:40:47,8
2447,0:40:47,8
2447,0:40:47,8
2447,0:40:47,8
2447,0:40:47,8
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,7
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,6
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,5
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2447,0:40:47,4
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,3
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,2
2448,0:40:48,1
2448,0:40:48,1
2448,0:40:48,1
2448,0:40:48,1
2448,0:40:48,1
2448,0:40:48,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,1
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,2
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,3
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2449,0:40:49,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,4
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,5
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2450,0:40:50,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2451,0:40:51,6
2452,0:40:52,6
2452,0:40:52,6
2452,0:40:52,6
2452,0:40:52,6
2452,0:40:52,6
2452,0:40:52,6
2452,0:40:52,6
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,5
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2452,0:40:52,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
2453,0:40:53,4
